DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter722,Fentanyl,DDInter357,Chlormezanone,Major
DDInter722,Fentanyl,DDInter360,Chlorothiazide,Moderate
DDInter722,Fentanyl,DDInter361,Chlorphenesin,Major
DDInter722,Fentanyl,DDInter362,Chlorpheniramine,Moderate
DDInter363,Chlorpromazine,DDInter722,Fentanyl,Major
DDInter365,Chlorthalidone,DDInter722,Fentanyl,Moderate
DDInter366,Chlorzoxazone,DDInter722,Fentanyl,Major
DDInter380,Cimetidine,DDInter722,Fentanyl,Moderate
DDInter386,Cisatracurium,DDInter722,Fentanyl,Moderate
DDInter388,Citalopram,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter393,Clarithromycin,Major
DDInter395,Clemastine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter396,Clevidipine,Moderate
DDInter397,Clidinium,DDInter722,Fentanyl,Moderate
DDInter401,Clobazam,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter410,Clomipramine,Major
DDInter722,Fentanyl,DDInter411,Clonazepam,Major
DDInter412,Clonidine,DDInter722,Fentanyl,Minor
DDInter413,Clopidogrel,DDInter722,Fentanyl,Moderate
DDInter414,Clorazepic acid,DDInter722,Fentanyl,Major
DDInter416,Clotrimazole,DDInter722,Fentanyl,Major
DDInter419,Clozapine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter424,Cobicistat,Major
DDInter429,Codeine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter438,Conivaptan,Major
DDInter722,Fentanyl,DDInter448,Crizotinib,Major
DDInter722,Fentanyl,DDInter453,Cyclizine,Moderate
DDInter722,Fentanyl,DDInter454,Cyclobenzaprine,Major
DDInter458,Cyclosporine,DDInter722,Fentanyl,Moderate
DDInter459,Cyproheptadine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter462,Dabrafenib,Major
DDInter722,Fentanyl,DDInter472,Danazol,Moderate
DDInter722,Fentanyl,DDInter473,Dantrolene,Major
DDInter480,Darifenacin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter482,Darunavir,Major
DDInter722,Fentanyl,DDInter484,Dasatinib,Major
DDInter722,Fentanyl,DDInter488,Deferasirox,Moderate
DDInter496,Delavirdine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter503,Desflurane,Moderate
DDInter722,Fentanyl,DDInter504,Desipramine,Major
DDInter507,Desmopressin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter511,Desvenlafaxine,Major
DDInter722,Fentanyl,DDInter512,Deutetrabenazine,Moderate
DDInter722,Fentanyl,DDInter513,Dexamethasone,Major
DDInter517,Dexbrompheniramine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter518,Dexfenfluramine,Major
DDInter520,Dexmedetomidine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter526,Dextroamphetamine,Moderate
DDInter722,Fentanyl,DDInter531,Dezocine,Major
DDInter722,Fentanyl,DDInter534,Diazepam,Major
DDInter722,Fentanyl,DDInter535,Diazoxide,Moderate
DDInter543,Dicyclomine,DDInter722,Fentanyl,Moderate
DDInter557,Dihydroergotamine,DDInter722,Fentanyl,Major
DDInter561,Diltiazem,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter562,Dimenhydrinate,Moderate
DDInter722,Fentanyl,DDInter569,Diphenhydramine,Moderate
DDInter1913,Valproic acid,DDInter722,Fentanyl,Moderate
DDInter581,Dolasetron,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter590,Doxacurium,Moderate
DDInter592,Doxazosin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter593,Doxepin,Major
DDInter722,Fentanyl,DDInter594,Doxepin (topical),Major
DDInter600,Doxylamine,DDInter722,Fentanyl,Moderate
DDInter601,Dronabinol,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter602,Dronedarone,Major
DDInter603,Droperidol,DDInter722,Fentanyl,Major
DDInter608,Duloxetine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter612,Duvelisib,Major
DDInter722,Fentanyl,DDInter614,Echinacea,Moderate
DDInter624,Efavirenz,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter625,Elagolix,Major
DDInter627,Eletriptan,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter632,Eluxadoline,Moderate
DDInter722,Fentanyl,DDInter634,Emapalumab,Moderate
DDInter638,Enalapril,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter640,Encorafenib,Moderate
DDInter641,Enflurane,DDInter722,Fentanyl,Moderate
DDInter646,Entacapone,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter648,Entrectinib,Moderate
DDInter722,Fentanyl,DDInter649,Enzalutamide,Major
DDInter722,Fentanyl,DDInter658,Eprosartan,Moderate
DDInter722,Fentanyl,DDInter661,Erdafitinib,Moderate
DDInter670,Erythromycin,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter672,Escitalopram,Major
DDInter722,Fentanyl,DDInter673,Esketamine,Moderate
DDInter722,Fentanyl,DDInter674,Eslicarbazepine,Major
DDInter675,Esmolol,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter677,Estazolam,Major
DDInter679,Estradiol,DDInter722,Fentanyl,Minor
DDInter685,Eszopiclone,DDInter722,Fentanyl,Major
DDInter687,Etanercept,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter690,Ethanol,Moderate
DDInter691,Ethchlorvynol,DDInter722,Fentanyl,Major
DDInter695,Ethosuximide,DDInter722,Fentanyl,Moderate
DDInter696,Ethotoin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter703,Etravirine,Major
DDInter722,Fentanyl,DDInter708,Ezogabine,Moderate
DDInter722,Fentanyl,DDInter714,Fedratinib,Major
DDInter722,Fentanyl,DDInter715,Felbamate,Moderate
DDInter722,Fentanyl,DDInter716,Felodipine,Moderate
DDInter717,Fenfluramine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter731,Fesoterodine,Moderate
DDInter722,Fentanyl,DDInter738,Flavoxate,Moderate
DDInter722,Fentanyl,DDInter741,Flibanserin,Moderate
DDInter743,Fluconazole,DDInter722,Fentanyl,Major
DDInter758,Fluoxetine,DDInter722,Fentanyl,Major
DDInter760,Fluphenazine,DDInter722,Fentanyl,Major
DDInter762,Flurazepam,DDInter722,Fentanyl,Major
DDInter770,Fluvoxamine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter777,Fosamprenavir,Major
DDInter722,Fentanyl,DDInter778,Fosaprepitant,Major
DDInter781,Fosinopril,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter783,Fosphenytoin,Major
DDInter722,Fentanyl,DDInter784,Fospropofol,Moderate
DDInter722,Fentanyl,DDInter785,Fostamatinib,Moderate
DDInter722,Fentanyl,DDInter788,Frovatriptan,Major
DDInter790,Furosemide,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter791,Gabapentin,Major
DDInter722,Fentanyl,DDInter819,Ginkgo biloba,Moderate
DDInter722,Fentanyl,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter722,Fentanyl,DDInter834,Glycopyrronium,Moderate
DDInter722,Fentanyl,DDInter837,Golimumab,Moderate
DDInter722,Fentanyl,DDInter840,Granisetron,Major
DDInter842,Grepafloxacin,DDInter722,Fentanyl,Moderate
DDInter843,Griseofulvin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter846,Guanethidine,Moderate
DDInter722,Fentanyl,DDInter847,Guanfacine,Moderate
DDInter722,Fentanyl,DDInter849,Guselkumab,Moderate
DDInter850,Halazepam,DDInter722,Fentanyl,Major
DDInter853,Haloperidol,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter854,Halothane,Moderate
DDInter722,Fentanyl,DDInter532,Diamorphine,Major
DDInter722,Fentanyl,DDInter882,Hydralazine,Moderate
DDInter722,Fentanyl,DDInter883,Hydrochlorothiazide,Moderate
DDInter722,Fentanyl,DDInter884,Hydrocodone,Major
DDInter889,Hydroflumethiazide,DDInter722,Fentanyl,Moderate
DDInter890,Hydromorphone,DDInter722,Fentanyl,Major
DDInter895,Hydroxyzine,DDInter722,Fentanyl,Major
DDInter896,Hyoscyamine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter905,Idelalisib,Major
DDInter722,Fentanyl,DDInter906,Ifosfamide,Moderate
DDInter722,Fentanyl,DDInter907,Iloperidone,Major
DDInter909,Imatinib,DDInter722,Fentanyl,Major
DDInter912,Imipramine,DDInter722,Fentanyl,Major
DDInter916,Indapamide,DDInter722,Fentanyl,Moderate
DDInter917,Indinavir,DDInter722,Fentanyl,Major
DDInter923,Infliximab,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter960,Iohexol,Major
DDInter722,Fentanyl,DDInter961,Iopamidol,Major
DDInter722,Fentanyl,DDInter972,Irbesartan,Moderate
DDInter722,Fentanyl,DDInter980,Isavuconazonium,Major
DDInter722,Fentanyl,DDInter981,Isocarboxazid,Major
DDInter983,Isoflurane,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter986,Isoniazid,Moderate
DDInter722,Fentanyl,DDInter989,Isosorbide dinitrate,Moderate
DDInter722,Fentanyl,DDInter990,Isosorbide mononitrate,Moderate
DDInter993,Isradipine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter995,Itraconazole,Major
DDInter722,Fentanyl,DDInter997,Ivacaftor,Moderate
DDInter722,Fentanyl,DDInter1000,Ivosidenib,Major
DDInter722,Fentanyl,DDInter1003,Ixekizumab,Moderate
DDInter722,Fentanyl,DDInter1006,Kava,Moderate
DDInter722,Fentanyl,DDInter1007,Ketamine,Moderate
DDInter722,Fentanyl,DDInter1008,Ketoconazole,Major
DDInter1013,Labetalol,DDInter722,Fentanyl,Moderate
DDInter1020,Lamotrigine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1021,Lanreotide,Moderate
DDInter722,Fentanyl,DDInter1024,Lapatinib,Major
DDInter722,Fentanyl,DDInter1026,Larotrectinib,Moderate
DDInter722,Fentanyl,DDInter1027,Lasmiditan,Major
DDInter722,Fentanyl,DDInter1032,Lefamulin,Moderate
DDInter722,Fentanyl,DDInter1034,Lemborexant,Major
DDInter722,Fentanyl,DDInter1038,Lesinurad,Moderate
DDInter722,Fentanyl,DDInter1039,Letermovir,Major
DDInter722,Fentanyl,DDInter1045,Levamlodipine,Moderate
DDInter722,Fentanyl,DDInter1046,Levetiracetam,Moderate
DDInter722,Fentanyl,DDInter1053,Levocetirizine,Moderate
DDInter722,Fentanyl,DDInter1043,Levacetylmethadol,Major
DDInter722,Fentanyl,DDInter1059,Levomilnacipran,Major
DDInter722,Fentanyl,DDInter1062,Levorphanol,Major
DDInter1072,Lindane,DDInter722,Fentanyl,Moderate
DDInter1073,Linezolid,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1078,Lisdexamfetamine,Moderate
DDInter1079,Lisinopril,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1081,Lithium carbonate,Moderate
DDInter722,Fentanyl,DDInter1083,Lofexidine,Moderate
DDInter722,Fentanyl,DDInter1087,Lonafarnib,Major
DDInter1092,Lorazepam,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1093,Lorcaserin,Major
DDInter722,Fentanyl,DDInter1094,Lorlatinib,Major
DDInter1095,Losartan,DDInter722,Fentanyl,Moderate
DDInter1099,Loxapine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1102,Lumateperone,Major
DDInter722,Fentanyl,DDInter1104,Lurasidone,Major
DDInter722,Fentanyl,DDInter1124,Maprotiline,Major
DDInter1126,Mazindol,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1129,Mebrofenin,Moderate
DDInter1134,Meclizine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1149,Mepenzolate,Moderate
DDInter1150,Meperidine,DDInter722,Fentanyl,Major
DDInter1152,Mephenytoin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1190,Methylphenobarbital,Major
DDInter1154,Meprobamate,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1159,Mesoridazine,Major
DDInter1163,Metaxalone,DDInter722,Fentanyl,Major
DDInter1166,Methadone,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1161,Metamfetamine,Moderate
DDInter722,Fentanyl,DDInter1168,Methdilazine,Moderate
DDInter1172,Methocarbamol,DDInter722,Fentanyl,Major
DDInter1173,Methohexital,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1175,Methotrimeprazine,Moderate
DDInter722,Fentanyl,DDInter1179,Methoxyflurane,Moderate
DDInter722,Fentanyl,DDInter1180,Methscopolamine,Moderate
DDInter722,Fentanyl,DDInter1181,Methsuximide,Moderate
DDInter722,Fentanyl,DDInter1186,Methylene blue,Major
DDInter722,Fentanyl,DDInter1197,Metoclopramide,Moderate
DDInter722,Fentanyl,DDInter1198,Metocurine,Moderate
DDInter1199,Metolazone,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1201,Metreleptin,Moderate
DDInter1205,Metyrosine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1209,Miconazole,Moderate
DDInter1212,Midazolam,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1215,Mifepristone,Major
DDInter722,Fentanyl,DDInter1220,Milnacipran,Major
DDInter1226,Minoxidil,DDInter722,Fentanyl,Moderate
DDInter1230,Mirtazapine,DDInter722,Fentanyl,Major
DDInter1233,Mitotane,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1235,Mivacurium,Moderate
DDInter1236,Modafinil,DDInter722,Fentanyl,Major
DDInter1237,Moexipril,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1239,Molindone,Major
DDInter1244,Morphine,DDInter722,Fentanyl,Major
DDInter1245,Morphine (liposomal),DDInter722,Fentanyl,Major
DDInter1253,Nabilone,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1255,Nadolol,Moderate
DDInter1256,Nafcillin,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1257,Nalbuphine,Major
DDInter722,Fentanyl,DDInter1262,Naloxone,Moderate
DDInter1263,Naltrexone,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1267,Naratriptan,Major
DDInter722,Fentanyl,DDInter1271,Nebivolol,Moderate
DDInter722,Fentanyl,DDInter1274,Nefazodone,Major
DDInter1276,Nelfinavir,DDInter722,Fentanyl,Major
DDInter1285,Nevirapine,DDInter722,Fentanyl,Major
DDInter1287,Nicardipine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1291,Nifedipine,Moderate
DDInter722,Fentanyl,DDInter1293,Nilotinib,Major
DDInter1295,Nimodipine,DDInter722,Fentanyl,Moderate
DDInter1298,Nisoldipine,DDInter722,Fentanyl,Moderate
DDInter1304,Nitroglycerin,DDInter722,Fentanyl,Moderate
DDInter1305,Nitroprusside,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1307,Nitrous oxide,Moderate
DDInter1316,Nortriptyline,DDInter722,Fentanyl,Major
DDInter1323,Octreotide,DDInter722,Fentanyl,Moderate
DDInter1326,Olanzapine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1327,Olaparib,Moderate
DDInter722,Fentanyl,DDInter1329,Oliceridine,Major
DDInter1330,Olmesartan,DDInter722,Fentanyl,Moderate
DDInter1333,Olopatadine (nasal),DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1342,Ondansetron,Major
DDInter722,Fentanyl,DDInter1343,Opicapone,Moderate
DDInter722,Fentanyl,DDInter1344,Opium,Moderate
DDInter722,Fentanyl,DDInter1347,Oritavancin,Moderate
DDInter722,Fentanyl,DDInter1349,Orphenadrine,Major
DDInter722,Fentanyl,DDInter1351,Osilodrostat,Moderate
DDInter722,Fentanyl,DDInter1352,Osimertinib,Moderate
DDInter722,Fentanyl,DDInter1359,Oxazepam,Major
DDInter1360,Oxcarbazepine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1365,Oxybutynin,Moderate
DDInter1366,Oxycodone,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1372,Oxymorphone,Major
DDInter722,Fentanyl,DDInter1376,Ozanimod,Major
DDInter722,Fentanyl,DDInter1379,Palbociclib,Moderate
DDInter722,Fentanyl,DDInter1381,Paliperidone,Major
DDInter1382,Palonosetron,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1385,Pancuronium,Moderate
DDInter722,Fentanyl,DDInter1391,Paraldehyde,Major
DDInter1392,Paramethadione,DDInter722,Fentanyl,Moderate
DDInter1397,Paroxetine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1400,Pazopanib,Moderate
DDInter1412,Pegvisomant,DDInter722,Fentanyl,Moderate
DDInter1421,Pentazocine,DDInter722,Fentanyl,Major
DDInter1423,Pentobarbital,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1428,Perampanel,Moderate
DDInter722,Fentanyl,DDInter1430,Pergolide,Moderate
DDInter1431,Perindopril,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1432,Perphenazine,Major
DDInter722,Fentanyl,DDInter1435,Pexidartinib,Major
DDInter722,Fentanyl,DDInter1437,Phenacemide,Moderate
DDInter1440,Phenelzine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1441,Phenindamine,Moderate
DDInter722,Fentanyl,DDInter1442,Phenobarbital,Major
DDInter722,Fentanyl,DDInter1444,Phenoxybenzamine,Moderate
DDInter722,Fentanyl,DDInter1446,Phensuximide,Moderate
DDInter1447,Phentermine,DDInter722,Fentanyl,Moderate
DDInter1448,Phentolamine,DDInter722,Fentanyl,Moderate
DDInter1451,Phenylbutazone,DDInter722,Fentanyl,Moderate
DDInter1460,Phenytoin,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1467,Pimavanserin,Major
DDInter722,Fentanyl,DDInter1470,Pimozide,Major
DDInter722,Fentanyl,DDInter1471,Pindolol,Moderate
DDInter722,Fentanyl,DDInter1473,Pipecuronium,Moderate
DDInter722,Fentanyl,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter722,Fentanyl,DDInter1490,Polythiazide,Moderate
DDInter722,Fentanyl,DDInter1494,Posaconazole,Major
DDInter1505,Pramipexole,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1508,Prasugrel,Moderate
DDInter1511,Prazosin,DDInter722,Fentanyl,Moderate
DDInter1516,Pregabalin,DDInter722,Fentanyl,Major
DDInter1521,Primidone,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1526,Procarbazine,Major
DDInter1527,Prochlorperazine,DDInter722,Fentanyl,Moderate
DDInter1528,Procyclidine,DDInter722,Fentanyl,Moderate
DDInter1532,Promazine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1533,Promethazine,Moderate
DDInter1535,Propantheline,DDInter722,Fentanyl,Moderate
DDInter1537,Propiomazine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1538,Propofol,Moderate
DDInter528,Dextropropoxyphene,DDInter722,Fentanyl,Major
DDInter1539,Propranolol,DDInter722,Fentanyl,Moderate
DDInter1543,Protriptyline,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1155,Mepyramine,Moderate
DDInter722,Fentanyl,DDInter1552,Quazepam,Major
DDInter722,Fentanyl,DDInter1553,Quetiapine,Major
DDInter722,Fentanyl,DDInter1554,Quinapril,Moderate
DDInter722,Fentanyl,DDInter1564,Ramelteon,Major
DDInter1565,Ramipril,DDInter722,Fentanyl,Moderate
DDInter1570,Ranolazine,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1571,Rapacuronium,Moderate
DDInter722,Fentanyl,DDInter1572,Rasagiline,Major
DDInter722,Fentanyl,DDInter1579,Remifentanil,Moderate
DDInter722,Fentanyl,DDInter1580,Remimazolam,Major
DDInter722,Fentanyl,DDInter1588,Ribociclib,Major
DDInter1589,Rifabutin,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1590,Rifampicin,Major
DDInter722,Fentanyl,DDInter1592,Rifapentine,Major
DDInter722,Fentanyl,DDInter1594,Rilonacept,Moderate
DDInter1605,Risperidone,DDInter722,Fentanyl,Major
DDInter1607,Ritonavir,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1611,Rizatriptan,Major
DDInter1612,Rocuronium,DDInter722,Fentanyl,Moderate
DDInter1619,Ropinirole,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1624,Rotigotine,Moderate
DDInter722,Fentanyl,DDInter1626,Rucaparib,Moderate
DDInter722,Fentanyl,DDInter1627,Rufinamide,Moderate
DDInter722,Fentanyl,DDInter1631,Safinamide,Major
DDInter722,Fentanyl,DDInter1640,Saquinavir,Major
DDInter722,Fentanyl,DDInter1643,Sarilumab,Moderate
DDInter722,Fentanyl,DDInter1644,Satralizumab,Moderate
DDInter1647,Scopolamine,DDInter722,Fentanyl,Moderate
DDInter1650,Secobarbital,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1652,Secukinumab,Moderate
DDInter722,Fentanyl,DDInter1653,Selegiline,Major
DDInter722,Fentanyl,DDInter1658,Selpercatinib,Moderate
DDInter722,Fentanyl,DDInter1662,Sertraline,Major
DDInter722,Fentanyl,DDInter1664,Sevoflurane,Moderate
DDInter722,Fentanyl,DDInter1665,Sibutramine,Major
DDInter1666,Sildenafil,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1667,Silodosin,Moderate
DDInter722,Fentanyl,DDInter1668,Siltuximab,Moderate
DDInter722,Fentanyl,DDInter1678,Sirolimus,Moderate
DDInter722,Fentanyl,DDInter1690,Sodium oxybate,Major
DDInter722,Fentanyl,DDInter1696,Solifenacin,Moderate
DDInter722,Fentanyl,DDInter1698,Somapacitan,Moderate
DDInter722,Fentanyl,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter722,Fentanyl,Moderate
DDInter1704,Sotalol,DDInter722,Fentanyl,Moderate
DDInter1707,Spironolactone,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1708,St. John's Wort,Major
DDInter722,Fentanyl,DDInter1711,Stiripentol,Major
DDInter1716,Succinylcholine,DDInter722,Fentanyl,Moderate
DDInter1718,Sufentanil,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1726,Sulfinpyrazone,Moderate
DDInter1730,Sumatriptan,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1733,Suvorexant,Major
DDInter722,Fentanyl,DDInter1735,Tacrolimus,Moderate
DDInter1745,Tamsulosin,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1746,Tapentadol,Major
DDInter722,Fentanyl,DDInter1747,Tasimelteon,Major
DDInter722,Fentanyl,DDInter1750,Tazemetostat,Moderate
DDInter722,Fentanyl,DDInter1755,Telaprevir,Major
DDInter722,Fentanyl,DDInter1758,Telithromycin,Major
DDInter722,Fentanyl,DDInter1759,Telmisartan,Moderate
DDInter722,Fentanyl,DDInter1760,Telotristat ethyl,Major
DDInter1761,Temazepam,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1763,Temsirolimus,Moderate
DDInter722,Fentanyl,DDInter1767,Terazosin,Moderate
DDInter722,Fentanyl,DDInter1778,Tetrabenazine,Moderate
DDInter722,Fentanyl,DDInter1789,Thalidomide,Moderate
DDInter1793,Thiethylperazine,DDInter722,Fentanyl,Moderate
DDInter1795,Thiopental,DDInter722,Fentanyl,Moderate
DDInter1796,Thioridazine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1798,Thiothixene,Major
DDInter722,Fentanyl,DDInter1801,Tiagabine,Moderate
DDInter722,Fentanyl,DDInter1802,Ticagrelor,Moderate
DDInter1809,Timolol,DDInter722,Fentanyl,Moderate
DDInter1821,Tizanidine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1824,Tocilizumab,Moderate
DDInter722,Fentanyl,DDInter1825,Tofacitinib,Moderate
DDInter1829,Tolcapone,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter1832,Tolterodine,Moderate
DDInter1834,Topiramate,DDInter722,Fentanyl,Moderate
DDInter1836,Torasemide,DDInter722,Fentanyl,Moderate
DDInter1841,Tramadol,DDInter722,Fentanyl,Major
DDInter1843,Trandolapril,DDInter722,Fentanyl,Moderate
DDInter1845,Tranylcypromine,DDInter722,Fentanyl,Major
